,SquaredReturn,Trailing30DayVol,NaiveVariance,GARCHVariance,EGARCHVariance,NaiveForecast,GARCHForecast,EGARCHForecast
2026-01-20,0.00042299553510964275,0.1015800850276939,2.6202634746513703e-05,3.065449953718933e-05,3.734985546684478e-05,0.081259239204668,0.08789160303107295,0.09701630573076303
2026-01-21,0.0001316760541565575,0.1069765631540061,4.094648283426001e-05,0.00010469499891987322,0.00012438666868452307,0.1015800850276939,0.1624288759051421,0.17704643602315132
2026-01-22,2.7140596680701295e-05,0.1075618973261653,4.541263914382165e-05,0.00010642342922169563,0.00010732503180993725,0.1069765631540061,0.16376417240613803,0.1644564015662029
2026-01-23,1.3152910564254521e-07,0.1074995850766406,4.591095935081161e-05,9.223550486096041e-05,9.131312820240132e-05,0.1075618973261653,0.15245768995023512,0.15169346824107205
2026-01-26,2.565718764670209e-05,0.1068149744741998,4.58577809192456e-05,7.776753485245784e-05,7.71602489910097e-05,0.1074995850766406,0.13999078106368068,0.1394431165233137
2026-01-27,1.5811265370695113e-05,0.1071873158596325,4.527555068223792e-05,6.906362798557985e-05,6.692023108918518e-05,0.1068149744741998,0.13192435049059792,0.12986107282197643
2026-01-28,1.0134377896304924e-08,0.1018114332757425,4.5591748734891366e-05,6.076414533903955e-05,5.8231385651168496e-05,0.1071873158596325,0.12374394783357272,0.12113756305991326
2026-01-29,3.945580918536961e-06,0.1019126432857125,4.113320613357527e-05,5.265707894044438e-05,5.156995515754207e-05,0.1018114332757425,0.11519367991774541,0.11399837147828297
2026-01-30,8.922343728780826e-06,0.1019896596477567,4.121502722809874e-05,4.735495148978721e-05,5.0950846659217e-05,0.1019126432857125,0.10924032119792754,0.11331201771269755
2026-02-02,2.4592513298663835e-05,0.0962942457300234,4.127734394867164e-05,4.4219840836925705e-05,5.321873974640613e-05,0.1019896596477567,0.10556230336112071,0.11580640058344938
2026-02-03,7.210427645211162e-05,0.0984195593752777,3.679595936791322e-05,4.2029755091670634e-05,4.719881926992877e-05,0.0962942457300234,0.10291500514065478,0.10906008644789371
2026-02-04,2.3577076730924618e-05,0.0964653169969925,3.8438133601681794e-05,5.203215263731247e-05,6.7960428178817e-05,0.0984195593752777,0.11450808907934296,0.13086645063216884
2026-02-05,0.00015795288160886344,0.1016363403800632,3.692681501321528e-05,5.0940378293550616e-05,7.449464260549874e-05,0.0964653169969925,0.11330037656590006,0.137013320288889
2026-02-06,0.00036111700380896784,0.1153922600455248,4.0991847959730415e-05,7.461089416564965e-05,0.00011356692340216532,0.1016363403800632,0.13712018571218357,0.16917111070553878
2026-02-09,2.3138291922846144e-05,0.115783834936727,5.2838784438150875e-05,0.00011827993251125719,0.00010148096381812124,0.1153922600455248,0.17264571524609817,0.1599162370810624
2026-02-10,6.9729233803408345e-06,0.1160694568740609,5.319800171688589e-05,0.00010118769236513814,8.649000774689027e-05,0.115783834936727,0.15968499765480415,0.14763292976912823
2026-02-11,5.3429793862690715e-08,0.1155575145436319,5.346078896444239e-05,8.694168940508033e-05,8.304218356050962e-05,0.1160694568740609,0.14801792367845268,0.1446603962985323
2026-02-12,0.00024240736212541983,0.1242452903568645,5.299023479167341e-05,7.368222717440563e-05,7.231807309932743e-05,0.1155575145436319,0.13626415980715625,0.13499686818971213
2026-02-13,4.959695556750732e-07,0.1223969759789305,6.12575086343713e-05,0.00010773459281360838,0.0001276719099355934,0.1242452903568645,0.16476989224075286,0.17936923176445155
2026-02-17,2.5991332315692195e-06,0.1223700008359421,5.944849098724956e-05,9.015206062454412e-05,0.00010579694979581952,0.1223969759789305,0.15072597412982647,0.16328144826815605
2026-02-18,2.5251235621650828e-05,0.1216953301379769,5.942229009757329e-05,7.614902944675053e-05,8.882321662922588e-05,0.1223700008359421,0.1385263708489511,0.14961099755888577
2026-02-19,6.974447285656293e-06,0.1205537843192697,5.876886260869519e-05,6.771053480683035e-05,7.637094725115023e-05,0.1216953301379769,0.1306256283097664,0.1387280746903447
2026-02-20,5.1925203860818866e-05,0.1221748683926383,5.767148775276586e-05,6.0111122382402695e-05,7.439746381642804e-05,0.1205537843192697,0.12307722307708067,0.13692392370122858
2026-02-23,0.00010534681588696364,0.1257411724485149,5.92329304236448e-05,5.866326596322667e-05,6.532016590904684e-05,0.1221748683926383,0.1215859491172114,0.12829918865324053
2026-02-24,5.244927558045526e-05,0.1260668009008146,6.274143828859986e-05,7.139669282856744e-05,9.340139458848855e-05,0.1257411724485149,0.13413413656783643,0.15341822393802867
2026-02-25,7.06087757708245e-05,0.1284912315265569,6.306681860859376e-05,6.778497819951312e-05,8.081351103037786e-05,0.1260668009008146,0.13069741583626399,0.14270600821148077
2026-02-26,3.1024107647435047e-05,0.1293642153523239,6.551585944131447e-05,6.757485361924228e-05,7.095093951378799e-05,0.1284912315265569,0.13049468614487356,0.1337147589366057
2026-02-27,2.3169851745337663e-05,0.1293286202437432,6.640912783223188e-05,6.484004517495496e-05,7.976867830688661e-05,0.1293642153523239,0.12782680229157206,0.14178048854950184
2026-03-02,3.2313635058002314e-07,0.1290549507311151,6.637258735773945e-05,6.112573985089333e-05,8.493752512607941e-05,0.1293286202437432,0.12411158867094209,0.14630193550248066
2026-03-03,7.838296779162479e-05,0.1314234130795774,6.609198535004184e-05,5.2806780541146523e-05,7.180678325145874e-05,0.1290549507311151,0.11535730881209445,0.13451880678688613
2026-03-04,4.9427843448753053e-05,0.1186144533875098,6.854013295827472e-05,6.181696072478746e-05,9.357363618532804e-05,0.1314234130795774,0.1248113540614252,0.15355961812502228
2026-03-05,3.126032031193096e-05,0.1149869574048011,5.5830906954038624e-05,5.966578813786096e-05,8.08812732087403e-05,0.1186144533875098,0.12262046570919947,0.1427658252124876
2026-03-06,0.00017407596755153357,0.119736819631581,5.2468255449260086e-05,5.8546506138164764e-05,8.884949418453752e-05,0.1149869574048011,0.12146489018155625,0.14963312646103288
2026-03-09,7.607005472861581e-05,0.1228602810216224,5.6892484029705406e-05,8.356607114069965e-05,0.00013113885823104864,0.119736819631581,0.1451159878423336,0.18178831721049693
2026-03-10,2.5869463002991098e-06,0.1217345610952852,5.989939941552393e-05,8.103892096335832e-05,0.00011164255664949378,0.1228602810216224,0.14290489173840865,0.16773170325156908
2026-03-11,1.577342305002512e-06,0.1209085195870753,5.8806759385165575e-05,6.976781474577617e-05,0.00010034750468741638,0.1217345610952852,0.1325952084953887,0.1590206627493073
2026-03-12,0.00023413401893699923,0.1278295700091268,5.801138932038956e-05,6.0465387930354674e-05,8.98227422402995e-05,0.1209085195870753,0.12343936875425675,0.15045042719964433
2026-03-13,3.2219416994000444e-05,0.1284131543436712,6.484285305046924e-05,9.56898578297282e-05,0.00014396693029889476,0.1278295700091268,0.15528632964009262,0.1904722195894233
2026-03-16,0.00010252432041820316,0.1326996762348094,6.543626273210921e-05,8.760250775119813e-05,0.00014436145996181158,0.1284131543436712,0.14857937930043297,0.19073302784357124
2026-03-17,6.901607980135524e-06,0.1319407280041311,6.987779393977476e-05,8.826726941293613e-05,0.00012272129892250814,0.1326996762348094,0.1491420527284639,0.17585723564434888
2026-03-18,0.00019745622547105135,0.135545391916055,6.908077661214327e-05,7.506202581497789e-05,0.00010261635662311348,0.1319407280041311,0.13753410669857288,0.16080833892875268
2026-03-19,6.087715509205278e-06,0.135190566277331,7.290695741935297e-05,0.00010093456809597759,0.00014944820149402215,0.135545391916055,0.1594851440109277,0.19406428516471952
2026-03-20,0.0002085002603256278,0.1366462305152412,7.25257508348628e-05,8.654195187136843e-05,0.00013464304216058537,0.135190566277331,0.14767725576941373,0.18420110375474819
2026-03-23,0.00010910323039448096,0.1275043522041944,7.40960012461287e-05,0.00011208201455327837,0.0001826493171562916,0.1366462305152412,0.1680614996583874,0.2145405041557083
2026-03-24,1.1306145450260133e-05,0.1260957562339873,6.451333266274307e-05,0.00010888831763800088,0.00015304486185208947,0.1275043522041944,0.1656497994106127,0.19638560330820218
2026-03-25,3.088267482512371e-05,0.1279180732306461,6.30957926199252e-05,9.404087086561454e-05,0.00014147370121130853,0.1260957562339873,0.15394251998111133,0.18881571095978678
2026-03-26,0.00032472477840714736,0.1363131792466721,6.493267245651167e-05,8.283335143391562e-05,0.00011857016786320631,0.1279180732306461,0.14447838786942058,0.17285740453196674
2026-03-27,0.0002958039445107323,0.1377710997377136,7.373524935053714e-05,0.00012945244634214305,0.00018991548917996205,0.1363131792466721,0.18061565955979578,0.21876632115878905
2026-03-30,1.121574947345102e-05,0.1375032919482536,7.532093620213898e-05,0.00016177423892449233,0.000252981933456991,0.1377710997377136,0.201908663035968,0.25249048938754454
2026-03-31,0.000821017779738922,0.1641711319662586,7.502839403415342e-05,0.00013640840628349903,0.00022200720183862237,0.1375032919482536,0.18540474207377156,0.2365286766194172
2026-04-01,5.634377259580038e-05,0.1651870326017502,0.00010695301813921705,0.00024146613960459703,0.000193019389589974,0.1641711319662586,0.24667684767800657,0.22054678908719902
2026-04-02,8.100978525088633e-07,0.1652844117152715,0.00010828077674512571,0.000204661748590033,0.00015978219585481996,0.1651870326017502,0.22710077200372594,0.20066168880833887
2026-04-06,2.2237907895090024e-05,0.1643210888954762,0.0001084084791907277,0.00016783215187224184,0.00013099671935243616,0.1652844117152715,0.2056543271409696,0.18168977207540854
2026-04-07,1.9351534688832822e-07,0.1622286973410383,0.00010714849307855155,0.00014077976794403803,0.00010996030489673649,0.1643210888954762,0.18835206800536483,0.1664631996387718
2026-04-08,0.00063255718837063,0.1777534186569227,0.00010443710413083417,0.00011678345547144526,9.194709911253352e-05,0.1622286973410383,0.17155008242144393,0.1522191478637246
2026-04-09,3.309057333491628e-05,0.176767834612617,0.0001253820549373938,0.00019442381626069233,8.538362720928149e-05,0.1777534186569227,0.2213476941323186,0.1466856300280942
2026-04-10,4.3823671349095377e-07,0.1761283333623632,0.00012399550537156158,0.0001639392710152419,7.389704271666536e-05,0.176767834612617,0.2032552491224789,0.13646264970533026
2026-04-13,9.4575736125791e-05,0.1779847905977795,0.00012309995957541166,0.0001358771317715045,6.622661802012715e-05,0.1761283333623632,0.18504333872479478,0.12918632954408157
2026-04-14,0.0001466821142417641,0.1813628766603627,0.00012570867334974373,0.00012589384393563616,5.927923509310763e-05,0.1779847905977795,0.17811582936892587,0.12222261347010677
2026-04-15,6.177957405432349e-05,0.1803540530928143,0.00013052576599413462,0.0001257525965498507,5.41012639870877e-05,0.1813628766603627,0.1780158822424628,0.1167626589485958
2026-04-16,6.023751973940713e-06,0.1795185644757149,0.00012907771613891142,0.0001129050309719279,4.867915490607692e-05,0.1803540530928143,0.1686774075118711,0.11075715343187266
2026-04-17,0.00014431787143233044,0.1812419138713011,0.00012788458329929128,9.494518468490653e-05,4.2873924370336854e-05,0.1795185644757149,0.15468091847605653,0.10394339296619524
2026-04-20,4.006952037638973e-06,0.1762047410853295,0.00013035171168147668,0.00010053650832070409,4.014008627087449e-05,0.1812419138713011,0.15917034930167562,0.10057485640188789
2026-04-21,4.31441117443465e-05,0.1765918459207726,0.00012320678881328574,8.591042438037605e-05,4.092212927317968e-05,0.17620474108532952,0.147137442358683,0.1015498723625061
2026-04-22,0.00010152135276380513,0.1781392484798686,0.00012374873034010273,8.183394368813332e-05,5.4692216368586246e-05,0.1765918459207726,0.1436041566578405,0.11739863084756881
2026-04-23,1.5118802869562454e-05,0.1786845939572471,0.00012592695178163636,8.353093284393016e-05,4.972273180561219e-05,0.1781392484798686,0.14508547507131925,0.11193805615166931
2026-04-24,5.95897163103039e-05,0.1720546354607493,0.00012669914332407247,7.459316437727337e-05,5.47327689400146e-05,0.1786845939572471,0.13710389280787358,0.11744214649300173
2026-04-27,2.9628927648163213e-06,0.1703629554221331,0.0001174714189822672,7.149732304344987e-05,4.9173568884921184e-05,0.1720546354607493,0.1342286310998863,0.11131818970410962
2026-04-28,2.3793613333681797e-05,0.1701926997332943,0.00011517276420699883,6.139015693415986e-05,4.31179715676946e-05,0.1703629554221331,0.12437973929627077,0.10423880676148897
2026-04-29,2.3876820651527567e-08,0.1703160320929551,0.00011494267874010821,5.850506233222311e-05,5.152482266935863e-05,0.1701926997332943,0.12142189138586264,0.1139484765702393
2026-04-30,9.80191441549857e-05,0.1646825315199026,0.00011510932852336709,5.099167261250893e-05,4.6206666992572066e-05,0.1703160320929551,0.1133574060145708,0.10790773874995324
2026-05-01,7.646709384983971e-06,0.1639089241812916,0.00010762038169763376,5.823521991738479e-05,4.250329466627939e-05,0.1646825315199026,0.12114155116714069,0.10349314110559407
2026-05-04,1.3469772013749489e-05,0.1567495075997325,0.0001066116485169381,5.121816681642954e-05,3.778427937778469e-05,0.1639089241812916,0.11360888186114783,0.09757888297783358
2026-05-05,6.384364299935265e-05,0.1559488102041193,9.750161957443886e-05,4.8311455537802316e-05,4.3059501004158104e-05,0.1567495075997325,0.11033805687760766,0.10416810573802253
2026-05-06,0.0001905418272168145,0.1574963308286452,9.650806112730327e-05,5.101172402910656e-05,3.9395001954908984e-05,0.1559488102041193,0.11337969154718518,0.09963704377708656
2026-05-07,9.429766454351217e-06,0.1586790406636688,9.843291358923037e-05,7.232959930389676e-05,3.75386504961112e-05,0.1574963308286452,0.13500762580158937,0.09726119434296508
2026-05-08,6.760460368090015e-05,0.1452807825180905,9.991681724580262e-05,6.443967100816704e-05,4.125596403543593e-05,0.1586790406636688,0.1274315388514872,0.10196324306793038
2026-05-11,5.175503638997788e-06,0.1302268967013464,8.37559752740822e-05,6.451685847667982e-05,3.791129844980156e-05,0.1452807825180905,0.1275078363714298,0.09774276039354522
2026-05-12,2.2985631991549544e-06,0.1292964900428408,6.729779612882201e-05,5.5993618290319324e-05,3.382179208124733e-05,0.1302268967013464,0.11878717022120053,0.09232059144348204
2026-05-13,3.112797301355707e-05,0.1085173604423257,6.633961244999377e-05,4.9722810137434015e-05,3.413031861519261e-05,0.1292964900428408,0.11193814432369947,0.09274071538988977
2026-05-14,6.183176725738019e-05,0.1086108120545929,4.67302282435303e-05,4.745153807530459e-05,3.127535354958868e-05,0.1085173604423257,0.10935166937443962,0.08877718791725916
2026-05-15,0.00014646522559024898,0.1183724739598587,4.681074799665913e-05,5.002656232033693e-05,2.9265733327800382e-05,0.1086108120545929,0.11227953377497124,0.0858776152359024
2026-05-18,4.952737694200116e-07,0.1191225100377416,5.560334361657708e-05,7.14645711483273e-05,6.350299761359811e-05,0.1183724739598587,0.13419788347577796,0.12650199760725805
2026-05-19,4.466342643712539e-05,0.1226098245319772,5.6310207927348605e-05,6.162858379822406e-05,5.768139275334719e-05,0.1191225100377416,0.12462103801988035,0.12056413635009165
2026-05-20,0.00010397533714387814,0.1063149226795724,5.965543282445333e-05,6.261289963543265e-05,7.13438804318672e-05,0.1226098245319772,0.12561230317181923,0.13408451763283685
2026-05-21,3.9248522177110106e-06,0.1060499187941919,4.485263009668039e-05,6.846245848679964e-05,6.365591831827274e-05,0.1063149226795724,0.13134892286834143,0.12665421989102743
2026-05-22,1.539652611319724e-05,0.1055260183276723,4.462930665180435e-05,5.9038658154060466e-05,5.512247167919572e-05,0.1060499187941919,0.12197434916745094,0.11785950476375387
2026-05-26,4.378075349225651e-05,0.1042061121515193,4.41894466035406e-05,5.2813253821496885e-05,4.857163917835259e-05,0.1055260183276723,0.11536437909084941,0.110634773344301
2026-05-27,3.001804796240934e-08,0.100896823646829,4.30909278164088e-05,5.171989065328164e-05,4.374105639551108e-05,0.1042061121515193,0.1141639717451481,0.10498926712606767
2026-05-28,3.0265600142865863e-05,0.1000533606117125,4.039749611912426e-05,4.554845663974081e-05,3.969851583369705e-05,0.100896823646829,0.10713641338599442,0.10002012792479151
2026-05-29,6.191668738722286e-06,0.1000532553191889,3.97249006734023e-05,4.3979193785788015e-05,3.600201348485258e-05,0.1000533606117125,0.10527467327908731,0.09524971075117683
2026-06-01,7.395204370555562e-06,0.0959210495238589,3.972481706336033e-05,3.9606758011397465e-05,3.225327495280131e-05,0.1000532553191889,0.09990446946394421,0.09015445240311723
2026-06-02,1.8414995645041347e-06,0.0951339712392156,3.6511300562534086e-05,3.622850201617895e-05,2.9118752666295573e-05,0.0959210495238589,0.09554884880560884,0.08566169314172166
2026-06-03,4.9588616601225516e-05,0.0955270388642608,3.591457334819009e-05,3.298143348148649e-05,2.6198138073897424e-05,0.0951339712392156,0.09116644798024434,0.08125226639683444
2026-06-04,1.4224698497747559e-05,0.0927720738153303,3.6211964897515846e-05,4.051116447881829e-05,4.118658991032012e-05,0.0955270388642608,0.10103867303494345,0.10187747865647574
2026-06-05,0.0006837323945760226,0.1227978146503206,3.415340349205196e-05,3.778328845669132e-05,3.689264697691164e-05,0.0927720738153303,0.09757760342971236,0.09642067744100191
2026-06-08,5.1148944133679874e-06,0.1213448923402163,5.9838505090851155e-05,0.00015350867142108437,0.00017397453383486588,0.1227978146503206,0.19668295604376415,0.20938381629530542
2026-06-09,8.642232576868798e-06,0.1219081596222158,5.8430884512137634e-05,0.0001274595672452974,0.00014297549769991743,0.1213448923402163,0.17922000710248548,0.18981524022158808
2026-06-10,0.0002525289923047575,0.1304084571108653,5.8974600724109706e-05,0.00010855118698506148,0.00013152709554950515,0.1219081596222158,0.16539316527666884,0.18205721100378117
2026-06-11,0.0002840579105608781,0.1385724138863052,6.748557811919204e-05,0.00013688560360362225,0.00018803151147323975,0.1304084571108653,0.18572875950727935,0.21767852648172814
2026-06-12,2.9091739118418697e-05,0.1367179812036532,7.619965829475187e-05,0.00015577392921341905,0.00016008330929548928,0.1385724138863052,0.19812882213797567,0.20085067573315082
2026-06-15,0.00030556072764486057,0.1447351942795262,7.417383485873994e-05,0.00013234226552198843,0.00013335317099196251,0.1367179812036532,0.18262051065403656,0.18331666342690878
2026-06-16,3.5753271028100924e-05,0.1456103006135766,8.312808120290552e-05,0.00015547437222976796,0.00011669670477447607,0.1447351942795262,0.19793822723744275,0.17148635398528936
2026-06-17,0.0001579169130574043,0.1497389694771313,8.413634779673074e-05,0.0001363299231329822,0.00012217821179620362,0.1456103006135766,0.18535139770045306,0.17546768754572253
2026-06-18,0.00010698417446362478,0.1474423887716419,8.897523404790976e-05,0.00014278137845090882,0.00015948343933142877,0.1497389694771313,0.18968633943863492,0.20047400507676813
2026-06-22,9.934737412077408e-06,0.1474604520803791,8.626689685193647e-05,0.00013330077812956763,0.00013482432521541538,0.1474423887716419,0.18328064842926284,0.18432506599560647
2026-06-23,0.00021399095446056058,0.1520829790468262,8.628803542757851e-05,0.00011351268514522137,0.0001256697328890827,0.1474604520803791,0.16913070879232955,0.1779572215113757
2026-06-24,2.1494769636491853e-07,0.151918804981073,9.178266871332291e-05,0.0001342096262095466,0.00017465017422850447,0.1520829790468262,0.18390439310904388,0.20978999953663932
2026-06-25,2.0868440264022194e-06,0.1519363305136219,9.158461629713208e-05,0.00011190900485190036,0.000146546447271711,0.151918804981073,0.16793173977148837,0.19217102984703802
2026-06-26,5.267343614719437e-05,0.1523288646668875,9.160574813470061e-05,9.377891391426654e-05,0.00012122432693989016,0.1519363305136219,0.15372796201860991,0.1747813788389722
2026-06-29,0.00026701599920448646,0.1582483318888277,9.207969448691636e-05,8.990436862660617e-05,0.0001318647572971364,0.1523288646668875,0.15051877256310842,0.18229075357482719
2026-06-30,6.0165469068244476e-05,0.1557548382550605,9.937513708570065e-05,0.00011539198681846075,0.00011507087074678408,0.1582483318888277,0.17052501481674795,0.17028757860804056
2026-07-01,1.8317454195476632e-06,0.1558071855529744,9.626813349150817e-05,0.00010434821610040714,9.85059091368016e-05,0.1557548382550605,0.16215964497156066,0.15755471780455832
2026-07-02,1.7290504436849367e-06,0.1544559966716064,9.633285345213887e-05,8.84366084582253e-05,8.878850048219036e-05,0.1558071855529744,0.1492850472467781,0.1495817573152287
2026-07-06,7.550819926062674e-05,0.1537007679054335,9.466926550721938e-05,7.563004684551685e-05,8.061686653187638e-05,0.1544559966716064,0.13805351065825977,0.14253227833032364
2026-07-07,2.2688320414923245e-05,0.1543902988974549,9.374573831238069e-05,7.466988382338323e-05,7.086875613146916e-05,0.1537007679054335,0.13717438071116841,0.13363729473889477
2026-07-08,9.57414699069183e-06,0.1543022623231674,9.45887475938312e-05,6.895777231099266e-05,7.67661808907368e-05,0.1543902988974549,0.13182320972564032,0.13908658304978835
2026-07-09,7.105850525546031e-05,0.1550577514799082,9.448090538907765e-05,6.187350154488663e-05,7.668634569607565e-05,0.1543022623231674,0.12486842030438053,0.13901424069285515
2026-07-10,1.8497719780122338e-05,0.1555218714283591,9.540835830954353e-05,6.293493206134648e-05,6.76545663390272e-05,0.1550577514799082,0.12593491525172562,0.13057163059958643
2026-07-13,5.9068967146418227e-05,0.1563719896820884,9.598036703404389e-05,5.6413294725012465e-05,5.909812339040055e-05,0.1555218714283591,0.11923149865158594,0.12203576153890686
2026-07-14,1.2562438546553214e-05,0.1565569546493716,9.703253633783795e-05,6.10452673276142e-05,7.630017088094765e-05,0.1563719896820884,0.12402986481714305,0.13866377703639407
2026-07-15,1.564836487496295e-05,0.156792626791575,9.726222241700555e-05,5.414179690107028e-05,6.597607445856868e-05,0.1565569546493716,0.1168063903177806,0.12894173398694198
2026-07-16,2.952131085683312e-05,0.1574859681487878,9.755526911191317e-05,4.897987533159441e-05,5.7627353430211146e-05,0.156792626791575,0.1110987334921591,0.12050764732751697
2026-07-17,9.893203547312066e-05,0.1587853047121359,9.841996096730556e-05,4.9665107329624836e-05,6.690773012015643e-05,0.1574859681487878,0.11187317393846238,0.12984894296943436
2026-07-20,2.61043078069366e-06,0.1583219231400904,0.00010005068647827716,6.270062176338171e-05,9.306185555203522e-05,0.1587853047121359,0.12570026525179726,0.1531391119182584
2026-07-21,6.900147806678273e-05,0.1404572778510219,9.94675847094313e-05,5.5282264594282916e-05,8.528589208128792e-05,0.1583219231400904,0.11803021086890972,0.14660165348482448
2026-07-22,1.3535411777941887e-06,0.140449019780518,7.828669405285385e-05,5.733827665741222e-05,7.467776740406662e-05,0.1404572778510219,0.12020501535987539,0.13718162189529903
2026-07-23,0.0001544097845893271,0.1450559277578252,7.827748871947752e-05,5.064436987135328e-05,6.847707667328074e-05,0.140449019780518,0.11297070951171824,0.13136294500987236
2026-07-24,1.031233290923474e-06,0.136867804100897,8.349691340350556e-05,7.315568232556705e-05,0.00010599235073282647,0.1450559277578252,0.13577640423152654,0.163432164474048
2026-07-27,4.689481833041207e-08,0.1280123996192821,7.433649126746634e-05,6.270424564523755e-05,8.917814897533086e-05,0.136867804100897,0.12570389772238513,0.149909617909537
2026-07-28,5.7212704471637186e-06,0.127236352787055,6.502847006463007e-05,5.436514698845399e-05,7.62245734868246e-05,0.1280123996192821,0.11704707190310404,0.1385950667184074
2026-07-29,0.0002404698184319375,0.12383256147009,6.42424185339362e-05,4.798258124186363e-05,6.559763223891548e-05,0.127236352787055,0.10996185917375913,0.12857139387984678
2026-07-30,0.0002764506411374058,0.1330116018438235,6.085120349303024e-05,8.580296133338398e-05,0.00011905693245860769,0.12383256147009,0.14704538842144205,0.1732118557708136
2026-07-31,5.146648811503013e-05,0.1294496735594669,7.020669136928504e-05,0.00011317214426232738,0.00010491643069288654,0.1330116018438235,0.16887682006156587,0.1626005551485216
2026-08-03,0.0002000110955227388,0.132430319162659,6.649689676449423e-05,0.00010133667965192943,9.027816674568705e-05,0.1294496735594669,0.15980251334783885,0.1508313562224816
2026-08-04,0.000319279990885188,0.1411416334085623,6.959440251398304e-05,0.00011396155366839556,8.05413552797987e-05,0.132430319162659,0.16946477959869916,0.14246550996823504
2026-08-05,3.994393473456452e-06,0.1333785800484113,7.905143127474996e-05,0.00014239742672123766,7.359581466085068e-05,0.1411416334085623,0.18943112609534868,0.1361842329145866
2026-08-06,2.5570917370668513e-06,0.1335721433338906,7.059462545924787e-05,0.00011966428067361618,7.011007041036103e-05,0.1333785800484113,0.1736530988198923,0.13292004267006155
2026-08-07,3.7170063211125805e-05,0.1342137121153865,7.079967251908496e-05,0.00010105078158710992,6.59257445665006e-05,0.1335721433338906,0.159576931164726,0.12889254296024324
2026-08-10,8.848303097051302e-08,0.1316582415804348,7.14814306340946e-05,8.957623092126556e-05,5.814274792731051e-05,0.1342137121153865,0.15024383578755876,0.12104533232505188
2026-08-11,1.0242403295715577e-05,0.1251240932171161,6.878528800020687e-05,7.611054573715688e-05,5.219917332841405e-05,0.1316582415804348,0.13849136263956513,0.11469172454349243
2026-08-12,6.25765729669057e-06,0.1236878503994231,6.21271377119268e-05,6.773249615098428e-05,5.498282014874766e-05,0.1251240932171161,0.13064681025592642,0.11771011289385636
2026-08-13,4.834734973797675e-05,0.124579113073004,6.070906482710344e-05,5.878259389357634e-05,4.8191358137779917e-05,0.1236878503994231,0.12170954630258564,0.11020082690579296
2026-08-14,3.927030912617295e-06,0.1247205431200196,6.158712465895363e-05,5.717944969826969e-05,4.3554711957185145e-05,0.124579113073004,0.12003841603405122,0.10476539224959097
2026-08-17,2.2454102319182568e-05,0.1239548577962003,6.172703919108202e-05,5.1158968104408434e-05,4.395304849009829e-05,0.12472054312001961,0.11354320746883508,0.10524337613125477
2026-08-18,4.5950509359610275e-05,0.1248941493361415,6.097145544157238e-05,5.008045311046841e-05,5.1874156757648405e-05,0.1239548577962003,0.11233999369698237,0.1143341047235137
2026-08-19,4.391707131505475e-06,0.1243678759001843,6.189900213650164e-05,5.358108745974051e-05,6.60277976457994e-05,0.1248941493361415,0.11619997435393266,0.1289922672362241
2026-08-20,7.115548871996286e-05,0.1252642005008571,6.137844665049065e-05,4.721874323309583e-05,5.71901263737397e-05,0.1243678759001843,0.10908310270037312,0.12004962243248583
2026-08-21,1.667018671896271e-05,0.1252079942153753,6.226634891713859e-05,5.581962763465449e-05,7.730238020902334e-05,0.1252642005008571,0.11860247115441115,0.13957148638842348
2026-08-24,8.659698844996859e-06,0.1232621879509736,6.221048339459307e-05,5.0458810535402465e-05,6.694296821868316e-05,0.1252079942153753,0.11276355907349422,0.1298831320499631
2026-08-25,1.0181469599896888e-05,0.1231938033429393,6.029193245421088e-05,4.678886759660846e-05,6.729250974003136e-05,0.1232621879509736,0.10858542551533024,0.13022178179739327
2026-08-26,4.927997570868956e-08,0.1227894869256266,6.0225052309915893e-05,4.239572353473433e-05,5.851065366265755e-05,0.1231938033429393,0.1033620932970741,0.12142769339401001
2026-08-27,4.2659315802313905e-05,0.1226671559584347,5.983038928356598e-05,3.804206312894904e-05,5.117199973017862e-05,0.1227894869256266,0.09791118377639584,0.11355766786969963
2026-08-28,5.1622766720378105e-06,0.1187276755794522,5.9711234725916436e-05,3.970530969621311e-05,4.596448969301874e-05,0.1226671559584347,0.10002868610276607,0.10762458549346764
